extraction_id,sample_id,date,method,final_vol,quant,gel,well,plate,notes,correction,corr_message,corr_editor,corr_date,storage
E0605,APCL13_482,2014-07-31,DNeasy96,200,12.643,NA,G9,E0535-E0630,"original quants were off by 0.1, adjusted 11-5-2014",NA,NA,NA,0000-00-00,-80 freezer
E0619,APCL13_496,2014-07-31,DNeasy96,200,12.992,NA,E11,E0535-E0630,"original quants were off by 0.1, adjusted 11-5-2014",NA,NA,NA,0000-00-00,-80 freezer
E0569,APCL13_446,2014-07-31,DNeasy96,200,4.217,"7/31/2014, 11/13/2014",C5,E0535-E0630,"band, original quants were off by 0.1, adjusted 11-5-2014",NA,NA,NA,0000-00-00,-80 freezer
E0556,APCL13_433,2014-07-31,DNeasy96,200,-0.059,"7/31/2014, 9/4/2014, 11/13/2014",F3,E0535-E0630,"2015-09-02: clean and quantify to see if can be digested; 2014-11-13: no band; 2014-11-05: original quants were off by 0.1, adjusted; 2014-09-04: no band",NA,NA,NA,0000-00-00,-80 freezer
E0580,APCL13_457,2014-07-31,DNeasy96,200,0.355,"9/11/2014, 11/13/2014",F6,E0535-E0630,"no band, original quants were off by 0.1, adjusted 11-5-2014, no band",NA,NA,NA,0000-00-00,-80 freezer
E0563,APCL13_440,2014-07-31,DNeasy96,200,0.574,"7/31/2014, 9/4/2014, 11/13/2014",E4,E0535-E0630,"2014-11-05: original quants were off by 0.1, adjusted, 2014-09-04: no band, failed extraction, 2014-07-31: no band, low [DNA], wait to digest",NA,NA,NA,0000-00-00,-80 freezer
E0586,APCL13_463,2014-07-31,DNeasy96,200,1.726,NA,D7,E0535-E0630,"original quants were off by 0.1, adjusted 11-5-2014",NA,NA,NA,0000-00-00,-80 freezer
E0578,APCL13_455,2014-07-31,DNeasy96,200,0.254,"7/31/2014, 9/11/2014, 11/13/2014",D6,E0535-E0630,"no band, original quants were off by 0.1, adjusted 11-5-2014, no band",NA,NA,NA,0000-00-00,-80 freezer
E0537,APCL13_414,2014-07-31,DNeasy96,200,30.477,"7/31/2014, 11/13/2014",C1,E0535-E0630,"original quants were off by 0.1, adjusted 11-5-2014, bright band",NA,NA,NA,0000-00-00,-80 freezer
E0573,APCL13_450,2014-07-31,DNeasy96,200,2.018,"7/31/2014, 11/13/2014",G5,E0535-E0630,"faint band, original quants were off by 0.1, adjusted 11-5-2014",NA,NA,NA,0000-00-00,-80 freezer
E0624,APCL13_501,2014-07-31,DNeasy96,40,43.6,2014-09-11,B12,E0535-E0630,"empty - 2015-10-02: cleaned extract, updated quant;2015-09-02: clean and quantify to see if can be digested; 2014-11-05: original quants were off by 0.1, adjusted; 2014-09-11: band",NA,NA,NA,0000-00-00,-80 freezer
E0583,APCL13_460,2014-07-31,DNeasy96,40,0.548,2014-09-11,A7,E0535-E0630,"empty - 2015-10-02: cleaned extract, still too low to digest; 2015-09-02: clean and quantify to see if can be digested; 2014-11-05: original quants were off by 0.1, adjusted; 2014-09-11: no band",NA,NA,NA,0000-00-00,-80 freezer
E0555,APCL13_432,2014-07-31,DNeasy96,200,4.289,"7/31/2014, 11/13/2014",E3,E0535-E0630,"smear, original quants were off by 0.1, adjusted 11-5-2014",NA,NA,NA,0000-00-00,-80 freezer
E0574,APCL13_451,2014-07-31,DNeasy96,200,0.854,"7/31/2014, 9/11/2014, 11/13/2014",H5,E0535-E0630,"empty - 2014-08-24: low concentration, will redigest at a later date, Very Faint, original quants were off by 0.1, adjusted 11-5-2014, Very faint band",NA,NA,NA,0000-00-00,-80 freezer
E0585,APCL13_462,2014-07-31,DNeasy96,200,11.162,NA,C7,E0535-E0630,"original quants were off by 0.1, adjusted 11-5-2014",NA,NA,NA,0000-00-00,-80 freezer
E0615,APCL13_492,2014-07-31,DNeasy96,200,6.048,NA,A11,E0535-E0630,"original quants were off by 0.1, adjusted 11-5-2014",NA,NA,NA,0000-00-00,-80 freezer
E0601,APCL13_478,2014-07-31,DNeasy96,200,15.511,NA,C9,E0535-E0630,"original quants were off by 0.1, adjusted 11-5-2014",NA,NA,NA,0000-00-00,-80 freezer
E0542,APCL13_419,2014-07-31,DNeasy96,200,2.104,"7/31/2014, 11/13/2014",H1,E0535-E0630,"empty - original quants were off by 0.1, adjusted 11-5-2014, cleaned 50uL on 8/25/2014 then digested, faint band",NA,NA,NA,0000-00-00,-80 freezer
E0592,APCL13_469,2014-07-31,DNeasy96,200,11.044,NA,B8,E0535-E0630,"original quants were off by 0.1, adjusted 11-5-2014",NA,NA,NA,0000-00-00,-80 freezer
E0535,APCL13_412,2014-07-31,DNeasy96,200,2.412,"7/31/2014, 11/13/2014",A1,E0535-E0630,"empty - original quants were off by 0.1, adjusted 11-5-2014, cleaned 50uL on 8/25/2014 then digested, faint band",NA,NA,NA,0000-00-00,-80 freezer
E0593,APCL13_470,2014-07-31,DNeasy96,200,1.092,2014-09-11,C8,E0535-E0630,"empty - 2014-08-24: low concentration, will redigest at a later date, Very Faint, original quants were off by 0.1, adjusted 11-5-2014, Very faint band",NA,NA,NA,0000-00-00,-80 freezer
E0588,APCL13_465,2014-07-31,DNeasy96,200,2.009,NA,F7,E0535-E0630,"original quants were off by 0.1, adjusted 11-5-2014",NA,NA,NA,0000-00-00,-80 freezer
E0597,APCL13_474,2014-07-31,DNeasy96,200,7.164,NA,G8,E0535-E0630,"original quants were off by 0.1, adjusted 11-5-2014",NA,NA,NA,0000-00-00,-80 freezer
E0606,APCL13_483,2014-07-31,DNeasy96,200,13.305,NA,H9,E0535-E0630,"original quants were off by 0.1, adjusted 11-5-2014",NA,NA,NA,0000-00-00,-80 freezer
E0559,APCL13_436,2014-07-31,DNeasy96,200,0.405,"7/31/2014, 9/4/2014, 11/13/2014",A4,E0535-E0630,"no band, original quants were off by 0.1, adjusted 11-5-2014, no band",NA,NA,NA,0000-00-00,-80 freezer
E0595,APCL13_472,2014-07-31,DNeasy96,200,12.408,NA,E8,E0535-E0630,"original quants were off by 0.1, adjusted 11-5-2014",NA,NA,NA,0000-00-00,-80 freezer
E0541,APCL13_418,2014-07-31,DNeasy96,200,2.801,"7/31/2014, 11/13/2014",G1,E0535-E0630,"empty - original quants were off by 0.1, adjusted 11-5-2014, cleaned 50uL on 8/25/2014 then digested, band",NA,NA,NA,0000-00-00,-80 freezer
E0600,APCL13_477,2014-07-31,DNeasy96,200,4.358,NA,B9,E0535-E0630,"original quants were off by 0.1, adjusted 11-5-2014",NA,NA,NA,0000-00-00,-80 freezer
E0571,APCL13_448,2014-07-31,DNeasy96,200,0.709,"7/31/2014, 9/11/2014, 11/13/2014",E5,E0535-E0630,"empty - 2014-08-24: low concentration, will redigest at a later date, Very Faint, original quants were off by 0.1, adjusted 11-5-2014, Very faint band",NA,NA,NA,0000-00-00,-80 freezer
E0598,APCL13_475,2014-07-31,DNeasy96,200,4.712,NA,H8,E0535-E0630,"original quants were off by 0.1, adjusted 11-5-2014",NA,NA,NA,0000-00-00,-80 freezer
E0616,APCL13_493,2014-07-31,DNeasy96,200,21.832,NA,B11,E0535-E0630,"original quants were off by 0.1, adjusted 11-5-2014",NA,NA,NA,0000-00-00,-80 freezer
E0551,APCL13_428,2014-07-31,DNeasy96,200,1.979,"7/31/2014, 11/13/2014",A3,E0535-E0630,"empty - 2015-08-21: failed digest, no band, smear, original quants were off by 0.1, adjusted 11-5-2014",NA,NA,NA,0000-00-00,-80 freezer
E0629,APCL13_506,2014-07-31,DNeasy96,40,106,2014-09-11,G12,E0535-E0630,"empty - 2015-10-02: cleaned extract, updated quant; 2015-09-02: clean and quantify to see if can be digested; 2014-11-05: original quants were off by 0.1, adjusted; 2014-09-11: band",NA,NA,NA,0000-00-00,-80 freezer
E0568,APCL13_445,2014-07-31,DNeasy96,200,0.373,"7/31/2014, 9/4/2014, 11/13/2014",B5,E0535-E0630,"no band, original quants were off by 0.1, adjusted 11-5-2014, no band",NA,NA,NA,0000-00-00,-80 freezer
E0617,APCL13_494,2014-07-31,DNeasy96,200,14.801,NA,C11,E0535-E0630,"original quants were off by 0.1, adjusted 11-5-2014",NA,NA,NA,0000-00-00,-80 freezer
E0596,APCL13_473,2014-07-31,DNeasy96,200,4.257,NA,F8,E0535-E0630,"original quants were off by 0.1, adjusted 11-5-2014",NA,NA,NA,0000-00-00,-80 freezer
E0576,APCL13_453,2014-07-31,DNeasy96,200,1.213,"7/31/2014, 11/13/2014",B6,E0535-E0630,"faint band, original quants were off by 0.1, adjusted 11-5-2014",NA,NA,NA,0000-00-00,-80 freezer
E0594,APCL13_471,2014-07-31,DNeasy96,200,8.504,NA,D8,E0535-E0630,"original quants were off by 0.1, adjusted 11-5-2014",NA,NA,NA,0000-00-00,-80 freezer
E0607,APCL13_484,2014-07-31,DNeasy96,200,29.502,NA,A10,E0535-E0630,"original quants were off by 0.1, adjusted 11-5-2014",NA,NA,NA,0000-00-00,-80 freezer
E0613,APCL13_490,2014-07-31,DNeasy96,200,5.18,NA,G10,E0535-E0630,"original quants were off by 0.1, adjusted 11-5-2014",NA,NA,NA,0000-00-00,-80 freezer
E0562,APCL13_439,2014-07-31,DNeasy96,200,2.536,"7/31/2014, 11/13/2014",D4,E0535-E0630,"original quants were off by 0.1, adjusted 11-5-2014, faint band",NA,NA,NA,0000-00-00,-80 freezer
E0608,APCL13_485,2014-07-31,DNeasy96,200,7.288,NA,B10,E0535-E0630,"original quants were off by 0.1, adjusted 11-5-2014",NA,NA,NA,0000-00-00,-80 freezer
E0621,APCL13_498,2014-07-31,DNeasy96,200,11.763,NA,G11,E0535-E0630,"original quants were off by 0.1, adjusted 11-5-2014",NA,NA,NA,0000-00-00,-80 freezer
E0543,APCL13_420,2014-07-31,DNeasy96,200,26.634,"7/31/2014, 11/13/2014",A2,E0535-E0630,"original quants were off by 0.1, adjusted 11-5-2014, bright band",NA,NA,NA,0000-00-00,-80 freezer
E0620,APCL13_497,2014-07-31,DNeasy96,200,14.733,NA,F11,E0535-E0630,"original quants were off by 0.1, adjusted 11-5-2014",NA,NA,NA,0000-00-00,-80 freezer
E0630,APCL13_507,2014-07-31,DNeasy96,40,14.24,2014-09-11,H12,E0535-E0630,"empty - 2015-10-02: cleaned extract, updated quant; 2015-09-02: clean and quantify to see if can be digested; 2014-11-05: original quants were off by 0.1, adjusted; 2014-09-11: faint band",NA,NA,NA,0000-00-00,-80 freezer
E0538,APCL13_415,2014-07-31,DNeasy96,200,12.686,"7/31/2014, 11/13/2014",D1,E0535-E0630,"original quants were off by 0.1, adjusted 11-5-2014, band",NA,NA,NA,0000-00-00,-80 freezer
E0536,APCL13_413,2014-07-31,DNeasy96,200,8.541,"7/31/2014, 11/13/2014",B1,E0535-E0630,"original quants were off by 0.1, adjusted 11-5-2014, band",NA,NA,NA,0000-00-00,-80 freezer
E0572,APCL13_449,2014-07-31,DNeasy96,200,1.134,"7/31/2014, 9/11/2014, 11/13/2014",F5,E0535-E0630,"Very faint band, 7/1/2015 - not enough volume to clean for digest - MRS",NA,NA,NA,0000-00-00,-80 freezer
E0602,APCL13_479,2014-07-31,DNeasy96,200,10.124,NA,D9,E0535-E0630,"original quants were off by 0.1, adjusted 11-5-2014",NA,NA,NA,0000-00-00,-80 freezer
E0581,APCL13_458,2014-07-31,DNeasy96,200,0.538,"9/11/2014, 11/13/2014",G6,E0535-E0630,"2014-11-13: no band, failed extraction, 2014-11-05: original quants were off by 0.1, adjusted, 2014-09-11: very faint band, 2014-08-24: low concentration, will redigest at a later date",NA,NA,NA,0000-00-00,-80 freezer
E0590,APCL13_467,2014-07-31,DNeasy96,200,1.489,NA,H7,E0535-E0630,"empty - original quants were off by 0.1, adjusted 11-5-2014",NA,NA,NA,0000-00-00,-80 freezer
E0610,APCL13_487,2014-07-31,DNeasy96,200,13.667,NA,D10,E0535-E0630,"original quants were off by 0.1, adjusted 11-5-2014",NA,NA,NA,0000-00-00,-80 freezer
E0553,APCL13_430,2014-07-31,DNeasy96,200,112.822,"7/31/2014, 11/13/2014",C3,E0535-E0630,"gel is a smear, original quants were off by 0.1, adjusted 11-5-2014",NA,NA,NA,0000-00-00,-80 freezer
E0539,APCL13_416,2014-07-31,DNeasy96,200,6.414,"7/31/2014, 11/13/2014",E1,E0535-E0630,"original quants were off by 0.1, adjusted 11-5-2014, band",NA,NA,NA,0000-00-00,-80 freezer
E0618,APCL13_495,2014-07-31,DNeasy96,200,10.557,NA,D11,E0535-E0630,"original quants were off by 0.1, adjusted 11-5-2014",NA,NA,NA,0000-00-00,-80 freezer
E0564,APCL13_441,2014-07-31,DNeasy96,200,2.456,"7/31/2014, 11/13/2014",F4,E0535-E0630,"original quants were off by 0.1, adjusted 11-5-2014, faint band",NA,NA,NA,0000-00-00,-80 freezer
E0591,APCL13_468,2014-07-31,DNeasy96,200,5.785,NA,A8,E0535-E0630,"original quants were off by 0.1, adjusted 11-5-2014",NA,NA,NA,0000-00-00,-80 freezer
E0627,APCL13_504,2014-07-31,DNeasy96,40,84.6,2014-09-11,E12,E0535-E0630,"empty - 2015-10-02: cleaned extract, updated quant; 2015-09-02: clean and quantify to see if can be digested; 2014-11-05: original quants were off by 0.1, adjusted; 2014-09-11: band",NA,NA,NA,0000-00-00,-80 freezer
E0570,APCL13_447,2014-07-31,DNeasy96,200,5.071,"7/31/2014, 11/13/2014",D5,E0535-E0630,"band, original quants were off by 0.1, adjusted 11-5-2014",NA,NA,NA,0000-00-00,-80 freezer
E0609,APCL13_486,2014-07-31,DNeasy96,200,34.965,NA,C10,E0535-E0630,"original quants were off by 0.1, adjusted 11-5-2014",NA,NA,NA,0000-00-00,-80 freezer
E0584,APCL13_461,2014-07-31,DNeasy96,200,24.907,NA,B7,E0535-E0630,"original quants were off by 0.1, adjusted 11-5-2014",NA,NA,NA,0000-00-00,-80 freezer
E0546,APCL13_423,2014-07-31,DNeasy96,200,0.202,"7/31/2014, 9/4/2014, 11/13/2014",D2,E0535-E0630,"no band, original quants were off by 0.1, adjusted 11-5-2014, no band",NA,NA,NA,0000-00-00,-80 freezer
E0604,APCL13_481,2014-07-31,DNeasy96,200,17.886,NA,F9,E0535-E0630,"original quants were off by 0.1, adjusted 11-5-2014",NA,NA,NA,0000-00-00,-80 freezer
E0611,APCL13_488,2014-07-31,DNeasy96,200,17.607,NA,E10,E0535-E0630,"original quants were off by 0.1, adjusted 11-5-2014",NA,NA,NA,0000-00-00,-80 freezer
E0550,APCL13_427,2014-07-31,DNeasy96,200,21.708,"7/31/2014, 11/13/2014",H2,E0535-E0630,"original quants were off by 0.1, adjusted 11-5-2014, bright band",NA,NA,NA,0000-00-00,-80 freezer
E0558,APCL13_435,2014-07-31,DNeasy96,200,-0.027,"7/31/2014, 9/4/2014, 11/13/2014",H3,E0535-E0630,"2015-09-02: clean and quantify to see if can be digested; 2014-11-13: no band; 2014-11-05: original quants were off by 0.1, adjusted; 2014-09-04: no band",NA,NA,NA,0000-00-00,-80 freezer
E0612,APCL13_489,2014-07-31,DNeasy96,200,3.192,NA,F10,E0535-E0630,"original quants were off by 0.1, adjusted 11-5-2014",NA,NA,NA,0000-00-00,-80 freezer
E0544,APCL13_421,2014-07-31,DNeasy96,200,12.234,"7/31/2014, 11/13/2014",B2,E0535-E0630,"original quants were off by 0.1, adjusted 11-5-2014, bright band",NA,NA,NA,0000-00-00,-80 freezer
E0587,APCL13_464,2014-07-31,DNeasy96,200,4.557,NA,E7,E0535-E0630,"original quants were off by 0.1, adjusted 11-5-2014",NA,NA,NA,0000-00-00,-80 freezer
E0603,APCL13_480,2014-07-31,DNeasy96,200,8.503,NA,E9,E0535-E0630,"original quants were off by 0.1, adjusted 11-5-2014",NA,NA,NA,0000-00-00,-80 freezer
E0579,APCL13_456,2014-07-31,DNeasy96,200,1.992,"7/31/2014, 11/13/2014",E6,E0535-E0630,"faint band, original quants were off by 0.1, adjusted 11-5-2014",NA,NA,NA,0000-00-00,-80 freezer
E0622,APCL13_499,2014-07-31,DNeasy96,200,22.737,NA,H11,E0535-E0630,"original quants were off by 0.1, adjusted 11-5-2014",NA,NA,NA,0000-00-00,-80 freezer
E0582,APCL13_459,2014-07-31,DNeasy96,200,2.882,2014-11-13,H6,E0535-E0630,"empty - faint band, original quants were off by 0.1, adjusted 11-5-2014",NA,NA,NA,0000-00-00,-80 freezer
E0567,APCL13_444,2014-07-31,DNeasy96,200,0.033,"7/31/2014, 9/4/2014, 11/13/2014",A5,E0535-E0630,"Faint band, original quants were off by 0.1, adjusted 11-5-2014, low [DNA], wait to digest, no band",NA,NA,NA,0000-00-00,-80 freezer
E0657,APCL13_534,2014-07-31,DNeasy96,200,10.122,2014-08-14,C4,E0631-E0726,"original quants were off by 0.1, adjusted 11-5-2014, faint band",A,"Sample was mislabeled, uncorrected sample ID was: APCL13_536",M,2016-07-19,-80 freezer
E0667,APCL13_546,2014-07-31,DNeasy96,200,25.311,2014-08-14,E5,E0631-E0726,"original quants were off by 0.1, adjusted 11-5-2014, band w/ Smear",NA,NA,NA,0000-00-00,-80 freezer
E0669,APCL13_548,2014-07-31,DNeasy96,200,25.239,2014-08-14,G5,E0631-E0726,"original quants were off by 0.1, adjusted 11-5-2014, Smear",NA,NA,NA,0000-00-00,-80 freezer
E0689,APCL13_570,2014-07-31,DNeasy96,200,14.852,2014-08-14,C8,E0631-E0726,"original quants were off by 0.1, adjusted 11-5-2014, Smear",NA,NA,NA,0000-00-00,-80 freezer
E0668,id_error_4,2014-07-31,DNeasy96,200,18.767,2014-08-14,F5,E0631-E0726,"original quants were off by 0.1, adjusted 11-5-2014, faint band; APCL13_553 is the next sample in freezer box",A,"Sample was mislabeled, uncorrected sample ID was: APCL13_547",M,2016-07-21,-80 freezer
E0695,APCL13_576,2014-07-31,DNeasy96,200,15.385,2014-08-14,A9,E0631-E0726,"original quants were off by 0.1, adjusted 11-5-2014, bright band w/ Smear",NA,NA,NA,0000-00-00,-80 freezer
E0653,APCL13_530,2014-07-31,DNeasy96,200,17.815,2014-08-14,G3,E0631-E0726,"original quants were off by 0.1, adjusted 11-5-2014, bright band w/ Smear",NA,NA,NA,0000-00-00,-80 freezer
E0644,APCL13_521,2014-07-31,DNeasy96,200,6.397,2014-08-14,F2,E0631-E0726,"original quants were off by 0.1, adjusted 11-5-2014, Very faint band",NA,NA,NA,0000-00-00,-80 freezer
E0709,APCL13_591,2014-07-31,DNeasy96,200,19.328,2014-08-14,G10,E0631-E0726,"original quants were off by 0.1, adjusted 11-5-2014, Smear",NA,NA,NA,0000-00-00,-80 freezer
E0671,APCL13_550,2014-07-31,DNeasy96,200,6.389,2014-08-14,A6,E0631-E0726,"original quants were off by 0.1, adjusted 11-5-2014, faint band",NA,NA,NA,0000-00-00,-80 freezer
E0680,APCL13_561,2014-07-31,DNeasy96,200,2.781,2014-08-14,B7,E0631-E0726,"original quants were off by 0.1, adjusted 11-5-2014, no band",NA,NA,NA,0000-00-00,-80 freezer
E0634,APCL13_511,2014-07-31,DNeasy96,40,157,"8/14/2014, 9/11/2014",D1,E0631-E0726,"empty - 2015-11-18: extract used up; 2015-10-02: cleaned extract, too high to quant on HS qubit; 2015-09-02: clean and quantify to see if can be digested; 2014-11-05: original quants were off by 0.1, adjusted; 2014-09-11: band; 2014-08-14: band w/ smear",NA,NA,NA,0000-00-00,-80 freezer
E0707,APCL13_589,2014-07-31,DNeasy96,200,29.718,2014-08-14,E10,E0631-E0726,"original quants were off by 0.1, adjusted 11-5-2014, Smear",NA,NA,NA,0000-00-00,-80 freezer
E0637,APCL13_514,2014-07-31,DNeasy96,40,36.2,"8/14/2014, 9/11/2014",G1,E0631-E0726,"empty - 2015-10-02: cleaned extract, updated quant; 2015-09-02: clean and quantify to see if can be digested; 2014-11-05: original quants were off by 0.1, adjusted; 2014-09-11: bright band; 2014-08-14: faint band",NA,NA,NA,0000-00-00,-80 freezer
E0651,APCL13_528,2014-07-31,DNeasy96,200,24.764,2014-08-14,E3,E0631-E0726,"original quants were off by 0.1, adjusted 11-5-2014, bright band w/ Smear",NA,NA,NA,0000-00-00,-80 freezer
E0676,APCL13_557,2014-07-31,DNeasy96,200,12.341,2014-08-14,F6,E0631-E0726,"original quants were off by 0.1, adjusted 11-5-2014, Smear",NA,NA,NA,0000-00-00,-80 freezer
E0715,APCL13_597,2014-07-31,DNeasy96,200,17.633,2014-08-14,E11,E0631-E0726,"original quants were off by 0.1, adjusted 11-5-2014, Smear",NA,NA,NA,0000-00-00,-80 freezer
E0670,id_error_5,2014-07-31,DNeasy96,200,9.15,2014-08-14,H5,E0631-E0726,"original quants were off by 0.1, adjusted 11-5-2014, faint band; APCL13_547 is the next sample in freezer box",A,"Sample was mislabeled, uncorrected sample ID was: APCL13_549",M,2016-07-21,-80 freezer
E0647,APCL13_524,2014-07-31,DNeasy96,200,15.414,2014-08-14,A3,E0631-E0726,"original quants were off by 0.1, adjusted 11-5-2014, faint band",NA,NA,NA,0000-00-00,-80 freezer
E0682,APCL13_563,2014-07-31,DNeasy96,200,7.117,2014-08-14,D7,E0631-E0726,"original quants were off by 0.1, adjusted 11-5-2014, no band",NA,NA,NA,0000-00-00,-80 freezer
E0662,APCL13_539,2014-07-31,DNeasy96,200,2.787,2014-08-14,H4,E0631-E0726,"original quants were off by 0.1, adjusted 11-5-2014, Very faint band, 2016-07-19: Sample IDs were corrected for a mislabeling error, see mislabeling report, former sample ID: APCL13_541",A,"Sample was mislabeled, uncorrected sample ID was: APCL13_541E0662",M,2016-07-19,-80 freezer
E0642,APCL13_519,2014-07-31,DNeasy96,200,4.982,2014-08-14,D2,E0631-E0726,"original quants were off by 0.1, adjusted 11-5-2014, Very faint band",NA,NA,NA,0000-00-00,-80 freezer
E0632,APCL13_509,2014-07-31,DNeasy96,40,40.2,"8/14/2014, 9/11/2014",B1,E0631-E0726,"empty - 2015-10-02: cleaned extract, updated quant; 2015-09-02: clean and quantify to see if can be digested; 2014-11-05: original quants were off by 0.1, adjusted; 2014-09-11: faint band; 2014-08-14: faint band",NA,NA,NA,0000-00-00,-80 freezer
E0688,APCL13_569,2014-07-31,DNeasy96,200,16.603,2014-08-14,B8,E0631-E0726,"original quants were off by 0.1, adjusted 11-5-2014, Smear",NA,NA,NA,0000-00-00,-80 freezer
E0684,APCL13_565,2014-07-31,DNeasy96,200,18.845,2014-08-14,F7,E0631-E0726,"original quants were off by 0.1, adjusted 11-5-2014, bright band",NA,NA,NA,0000-00-00,-80 freezer
E0719,APCL13_601,2014-07-31,DNeasy96,200,19.564,NA,A12,E0631-E0726,"original quants were off by 0.1, adjusted 11-5-2014",NA,NA,NA,0000-00-00,-80 freezer
E0724,APCL13_606,2014-07-31,DNeasy96,200,30.045,2014-08-14,F12,E0631-E0726,"original quants were off by 0.1, adjusted 11-5-2014, Smear",NA,NA,NA,0000-00-00,-80 freezer
E0725,APCL13_607,2014-07-31,DNeasy96,200,2.757,2014-08-14,G12,E0631-E0726,"7/1/2015 - not enough volume to clean for digest - MRS, 11/5/2014 - original quants were off by 0.1, adjusted - MRS, Very faint band",NA,NA,NA,0000-00-00,-80 freezer
E0656,APCL13_533,2014-07-31,DNeasy96,200,4.615,2014-08-14,B4,E0631-E0726,"original quants were off by 0.1, adjusted 11-5-2014, Very faint band",NA,NA,NA,0000-00-00,-80 freezer
E0665,APCL13_542,2014-07-31,DNeasy96,200,14.36,2014-08-14,C5,E0631-E0726,"original quants were off by 0.1, adjusted 11-5-2014, band w/ Smear; sample box says there is no 544, 2016-07-19: Sample IDs were corrected for a mislabeling error, see mislabeling report, former sample ID: APCL13_544",A,"Sample was mislabeled, uncorrected sample ID was: APCL13_544E0665",M,2016-07-19,-80 freezer
E0714,APCL13_596,2014-07-31,DNeasy96,200,34.313,2014-08-14,D11,E0631-E0726,"original quants were off by 0.1, adjusted 11-5-2014, Smear",NA,NA,NA,0000-00-00,-80 freezer
E0649,APCL13_526,2014-07-31,DNeasy96,200,19.491,2014-08-14,C3,E0631-E0726,"original quants were off by 0.1, adjusted 11-5-2014, band w/ Smear",NA,NA,NA,0000-00-00,-80 freezer
E0699,APCL13_581,2014-07-31,DNeasy96,200,13.427,2014-08-14,E9,E0631-E0726,"original quants were off by 0.1, adjusted 11-5-2014, bright band w/ Smear",NA,NA,NA,0000-00-00,-80 freezer
E0700,APCL13_582,2014-07-31,DNeasy96,200,4.184,2014-08-14,F9,E0631-E0726,"original quants were off by 0.1, adjusted 11-5-2014, band",NA,NA,NA,0000-00-00,-80 freezer
E0698,APCL13_580,2014-07-31,DNeasy96,200,12.283,2014-08-14,D9,E0631-E0726,"original quants were off by 0.1, adjusted 11-5-2014, bright band w/ Smear",NA,NA,NA,0000-00-00,-80 freezer
E0654,APCL13_531,2014-07-31,DNeasy96,200,2.369,2014-08-14,H3,E0631-E0726,"original quants were off by 0.1, adjusted 11-5-2014, Very faint band",NA,NA,NA,0000-00-00,-80 freezer
E0631,APCL13_508,2014-07-31,DNeasy96,40,66.6,2014-09-11,A1,E0631-E0726,"empty - 2015-10-02: cleaned extract, updated quant; 2015-09-02: clean and quantify to see if can be digested; 2014-11-05: original quants were off by 0.1, adjusted; 2014-09-11: band",NA,NA,NA,0000-00-00,-80 freezer
E0722,APCL13_604,2014-07-31,DNeasy96,200,39.333,2014-08-14,D12,E0631-E0726,"original quants were off by 0.1, adjusted 11-5-2014, Smear",NA,NA,NA,0000-00-00,-80 freezer
E0710,APCL13_592,2014-07-31,DNeasy96,200,53.041,2014-08-14,H10,E0631-E0726,"original quants were off by 0.1, adjusted 11-5-2014, Smear",NA,NA,NA,0000-00-00,-80 freezer
E0681,APCL13_562,2014-07-31,DNeasy96,200,25.427,2014-08-14,C7,E0631-E0726,"original quants were off by 0.1, adjusted 11-5-2014, bright band w/ Smear",NA,NA,NA,0000-00-00,-80 freezer
E0664,APCL13_541,2014-07-31,DNeasy96,200,10.157,2014-08-14,B5,E0631-E0726,"original quants were off by 0.1, adjusted 11-5-2014, faint band, 2016-07-19: Sample IDs were corrected for a mislabeling error, see mislabeling report, former sample ID: APCL13_543",A,"Sample was mislabeled, uncorrected sample ID was: APCL13_543E0664",M,2016-07-19,-80 freezer
E0713,APCL13_595,2014-07-31,DNeasy96,200,1.054,"8/14/2014, 9/11/2014",C11,E0631-E0726,"2015-12-09: failed digest, 2014-08-24: low concentration, will redigest at a later date, Smear, original quants were off by 0.1, adjusted 11-5-2014, Smear",NA,NA,NA,0000-00-00,-80 freezer
