digest_id,extraction_id,date,vol_in,ng_in,enzymes,final_vol,quant,well,plate,notes,correction,corr_message,corr_editor,corr_date,storage
D4767,E1756,2018-05-23,30,3033.78,PstI-MluCI,40,51,F9,D4698-D4793,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4768,E2656,2018-05-23,30,2640.69,PstI-MluCI,40,39,G9,D4698-D4793,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4769,E2657,2018-05-23,30,2237.34,PstI-MluCI,40,35.8,H9,D4698-D4793,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4770,E1759,2018-05-23,30,3253.59,PstI-MluCI,40,39,A10,D4698-D4793,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4771,E1386,2018-05-23,30,1101.75,PstI-MluCI,40,19.48,B10,D4698-D4793,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4772,E1761,2018-05-23,30,2231.04,PstI-MluCI,40,21.4,C10,D4698-D4793,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4773,E1762,2018-05-23,30,1202.13,PstI-MluCI,40,11.7,D10,D4698-D4793,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4774,E1763,2018-05-23,30,3534.39,PstI-MluCI,40,24.2,E10,D4698-D4793,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4775,E2658,2018-05-23,30,445.05,PstI-MluCI,40,6.54,F10,D4698-D4793,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4776,E1765,2018-05-23,30,1694.52,PstI-MluCI,40,17.48,G10,D4698-D4793,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4777,E1766,2018-05-23,30,1708.86,PstI-MluCI,40,17.3,H10,D4698-D4793,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4778,E1767,2018-05-23,30,2859.33,PstI-MluCI,40,27.6,A11,D4698-D4793,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4779,E1768,2018-05-23,30,1758.66,PstI-MluCI,40,16.28,B11,D4698-D4793,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4781,E1360,2018-05-23,30,2093.16,PstI-MluCI,40,31.2,D11,D4698-D4793,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4782,E1771,2018-05-23,30,3534.03,PstI-MluCI,40,10.36,E11,D4698-D4793,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4783,E1362,2018-05-23,30,2055.33,PstI-MluCI,40,43.4,F11,D4698-D4793,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4784,E1363,2018-05-23,30,1751.67,PstI-MluCI,40,16.02,G11,D4698-D4793,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4785,E1364,2018-05-23,30,2084.34,PstI-MluCI,40,29.6,H11,D4698-D4793,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4786,E2696,2018-05-23,30,694.41,PstI-MluCI,40,6.14,A12,D4698-D4793,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4787,E2697,2018-05-23,30,1467.33,PstI-MluCI,40,9.22,B12,D4698-D4793,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4788,E1777,2018-05-23,30,945.33,PstI-MluCI,40,8.32,C12,D4698-D4793,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4789,E2678,2018-05-23,30,851.25,PstI-MluCI,40,6.76,D12,D4698-D4793,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4790,E1779,2018-05-23,30,2240.01,PstI-MluCI,40,7.86,E12,D4698-D4793,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4791,E1780,2018-05-23,30,2664.75,PstI-MluCI,40,34.4,F12,D4698-D4793,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4792,E2732,2018-05-23,30,603.27,PstI-MluCI,40,1.62,G12,D4698-D4793,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4793,E1782,2018-05-23,30,3102.93,PstI-MluCI,40,7.3,H12,D4698-D4793,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4780,E2662,2018-05-23,30,69.78,PstI-MluCI,40,1.456,C11,D4698-D4793,not enough DNA to ligate at 50ng or higher,NULL,NULL,NULL,NULL,-20 freezer
D5126,E2546,2018-05-22,30,2806.53,PstI-MluCI,40,44.265,A1,D5114-D5161,NULL,NULL,NULL,NULL,NULL,-20 freezer
D5136,E2548,2018-05-22,30,2874.72,PstI-MluCI,40,43.086,C1,D5114-D5161,NULL,NULL,NULL,NULL,NULL,-20 freezer
D5157,E2549,2018-05-22,30,881.67,PstI-MluCI,40,13.99,D1,D5114-D5161,NULL,NULL,NULL,NULL,NULL,-20 freezer
D5134,E2550,2018-05-22,30,877.86,PstI-MluCI,40,13.001,E1,D5114-D5161,NULL,NULL,NULL,NULL,NULL,-20 freezer
D5150,E2551,2018-05-22,30,1483.59,PstI-MluCI,40,22.287,F1,D5114-D5161,NULL,NULL,NULL,NULL,NULL,-20 freezer
D5135,E2552,2018-05-22,30,921,PstI-MluCI,40,15.853,G1,D5114-D5161,NULL,NULL,NULL,NULL,NULL,-20 freezer
D5130,E2553,2018-05-22,30,4481.31,PstI-MluCI,40,75.274,H1,D5114-D5161,NULL,NULL,NULL,NULL,NULL,-20 freezer
D5118,E2555,2018-05-22,30,1931.07,PstI-MluCI,40,3.399,B2,D5114-D5161,NULL,NULL,NULL,NULL,NULL,-20 freezer
D5132,E2556,2018-05-22,30,3296.22,PstI-MluCI,40,6.997,C2,D5114-D5161,NULL,NULL,NULL,NULL,NULL,-20 freezer
D5141,E2557,2018-05-22,30,2685.06,PstI-MluCI,40,5.542,D2,D5114-D5161,NULL,NULL,NULL,NULL,NULL,-20 freezer
D5124,E2558,2018-05-22,30,4856.61,PstI-MluCI,40,9.846,E2,D5114-D5161,NULL,NULL,NULL,NULL,NULL,-20 freezer
D5160,E2561,2018-05-22,30,78.6,PstI-MluCI,40,0.642,H2,D5114-D5161,not enough DNA to ligate at 50ng or higher,NULL,NULL,NULL,NULL,-20 freezer
D5156,E2562,2018-05-22,30,1383.51,PstI-MluCI,40,3.454,A3,D5114-D5161,NULL,NULL,NULL,NULL,NULL,-20 freezer
D5159,E2571,2018-05-22,30,82.29,PstI-MluCI,40,0.897,B4,D5114-D5161,not enough DNA to ligate at 50ng or higher,NULL,NULL,NULL,NULL,-20 freezer
D5144,E2578,2018-05-22,30,1212.66,PstI-MluCI,40,14.378,A5,D5114-D5161,NULL,NULL,NULL,NULL,NULL,-20 freezer
D5149,E2579,2018-05-22,30,1671.21,PstI-MluCI,40,14.136,B5,D5114-D5161,NULL,NULL,NULL,NULL,NULL,-20 freezer
D5148,E2581,2018-05-22,30,5190.45,PstI-MluCI,40,94.851,D5,D5114-D5161,NULL,NULL,NULL,NULL,NULL,-20 freezer
D5147,E2586,2018-05-22,30,4006.59,PstI-MluCI,40,28.15,A6,D5114-D5161,contaminated,NULL,NULL,NULL,NULL,-20 freezer
D5154,E2587,2018-05-22,30,4890.48,PstI-MluCI,40,36.998,B6,D5114-D5161,contaminated,NULL,NULL,NULL,NULL,-20 freezer
D5131,E2591,2018-05-22,30,2065.29,PstI-MluCI,40,19.498,F6,D5114-D5161,contaminated,NULL,NULL,NULL,NULL,-20 freezer
D5145,E2592,2018-05-22,30,3131.37,PstI-MluCI,40,29.653,G6,D5114-D5161,contaminated,NULL,NULL,NULL,NULL,-20 freezer
D5143,E2594,2018-05-22,30,644.85,PstI-MluCI,40,8.089,A7,D5114-D5161,contaminated,NULL,NULL,NULL,NULL,-20 freezer
D5158,E2595,2018-05-22,30,52.68,PstI-MluCI,40,1.733,B7,D5114-D5161,"contaminated, not enough DNA to ligate at 50ng or higher",NULL,NULL,NULL,NULL,-20 freezer
D5138,E2596,2018-05-22,30,667.65,PstI-MluCI,40,7.532,C7,D5114-D5161,contaminated,NULL,NULL,NULL,NULL,-20 freezer
D5120,E2597,2018-05-22,30,4101.84,PstI-MluCI,40,38.378,D7,D5114-D5161,contaminated,NULL,NULL,NULL,NULL,-20 freezer
D5125,E2599,2018-05-22,30,3631.5,PstI-MluCI,40,16.048,F7,D5114-D5161,contaminated,NULL,NULL,NULL,NULL,-20 freezer
D5115,E2600,2018-05-22,30,1850.22,PstI-MluCI,40,17.291,G7,D5114-D5161,contaminated,NULL,NULL,NULL,NULL,-20 freezer
D5114,E2601,2018-05-22,30,3087.6,PstI-MluCI,40,21.462,H7,D5114-D5161,contaminated,NULL,NULL,NULL,NULL,-20 freezer
D5117,E2605,2018-05-22,30,5623.38,PstI-MluCI,40,15.362,D8,D5114-D5161,contaminated,NULL,NULL,NULL,NULL,-20 freezer
D5161,E2606,2018-05-22,30,51,PstI-MluCI,40,0.59,E8,D5114-D5161,"contaminated, not enough DNA to ligate at 50ng or higher",NULL,NULL,NULL,NULL,-20 freezer
D5140,E2608,2018-05-22,30,1335.27,PstI-MluCI,40,2.1,G8,D5114-D5161,contaminated,NULL,NULL,NULL,NULL,-20 freezer
D5116,E2609,2018-05-22,30,2266.56,PstI-MluCI,40,3.581,H8,D5114-D5161,contaminated,NULL,NULL,NULL,NULL,-20 freezer
D5123,E2610,2018-05-22,30,1904.1,PstI-MluCI,40,16.695,A9,D5114-D5161,contaminated,NULL,NULL,NULL,NULL,-20 freezer
D5121,E2614,2018-05-22,30,5103.6,PstI-MluCI,40,53.764,E9,D5114-D5161,contaminated,NULL,NULL,NULL,NULL,-20 freezer
D5128,E2617,2018-05-22,30,3302.37,PstI-MluCI,40,42.439,H9,D5114-D5161,contaminated,NULL,NULL,NULL,NULL,-20 freezer
D5153,E2618,2018-05-22,30,4858.44,PstI-MluCI,40,13.305,A10,D5114-D5161,contaminated,NULL,NULL,NULL,NULL,-20 freezer
D5122,E2619,2018-05-22,30,4151.67,PstI-MluCI,40,7.572,B10,D5114-D5161,contaminated,NULL,NULL,NULL,NULL,-20 freezer
D5129,E2625,2018-05-22,30,4318.86,PstI-MluCI,40,6.876,H10,D5114-D5161,contaminated,NULL,NULL,NULL,NULL,-20 freezer
D5142,E2627,2018-05-22,30,5034.15,PstI-MluCI,40,9.394,B11,D5114-D5161,contaminated,NULL,NULL,NULL,NULL,-20 freezer
D5119,E2628,2018-05-22,30,2975.04,PstI-MluCI,40,5.674,C11,D5114-D5161,contaminated,NULL,NULL,NULL,NULL,-20 freezer
D5146,E2629,2018-05-22,30,785.58,PstI-MluCI,40,2.162,D11,D5114-D5161,contaminated,NULL,NULL,NULL,NULL,-20 freezer
D5137,E2631,2018-05-22,30,2636.7,PstI-MluCI,40,11.453,F11,D5114-D5161,contaminated,NULL,NULL,NULL,NULL,-20 freezer
D5127,E2632,2018-05-22,30,4929.33,PstI-MluCI,40,26.906,G11,D5114-D5161,contaminated,NULL,NULL,NULL,NULL,-20 freezer
D5139,E2633,2018-05-22,30,628.89,PstI-MluCI,40,3.07,H11,D5114-D5161,contaminated,NULL,NULL,NULL,NULL,-20 freezer
D5133,E2636,2018-05-22,30,4840.2,PstI-MluCI,40,6.731,C12,D5114-D5161,contaminated,NULL,NULL,NULL,NULL,-20 freezer
D5152,E2637,2018-05-22,30,3152.64,PstI-MluCI,40,8.559,D12,D5114-D5161,contaminated,NULL,NULL,NULL,NULL,-20 freezer
D5155,E2638,2018-05-22,30,1126.71,PstI-MluCI,40,2.416,E12,D5114-D5161,contaminated,NULL,NULL,NULL,NULL,-20 freezer
D5151,E2640,2018-05-22,30,929.22,PstI-MluCI,40,1.516,G12,D5114-D5161,contaminated,NULL,NULL,NULL,NULL,-20 freezer
D4946,E1788,2018-05-23,30,3754.26,PstI-MluCI,70,13.938,F1,D4888-D4946,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4926,E1790,2018-05-23,30,5681.61,PstI-MluCI,70,21.244,H1,D4888-D4946,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4916,E1784,2018-05-23,30,2634.39,PstI-MluCI,70,7.67,B1,D4888-D4946,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4911,E1789,2018-05-23,30,2492.7,PstI-MluCI,70,6.728,G1,D4888-D4946,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4896,E1787,2018-05-23,30,2328.06,PstI-MluCI,70,4.372,E1,D4888-D4946,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4888,E1796,2018-05-23,30,731.79,PstI-MluCI,70,4.787,F2,D4888-D4946,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4889,E1809,2018-05-23,30,2786.31,PstI-MluCI,70,5.285,C4,D4888-D4946,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4890,E1792,2018-05-23,30,968.19,PstI-MluCI,70,6.91,B2,D4888-D4946,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4891,E1794,2018-05-23,30,1094.31,PstI-MluCI,70,5.718,D2,D4888-D4946,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4892,E1795,2018-05-23,30,1524.09,PstI-MluCI,70,6.107,E2,D4888-D4946,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4893,E1816,2018-05-23,30,1418.28,PstI-MluCI,70,1.482,B5,D4888-D4946,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4894,E1870,2018-05-23,30,1020.57,PstI-MluCI,40,3.348,H11,D4888-D4946,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4895,E1815,2018-05-23,30,1609.68,PstI-MluCI,70,1.799,A5,D4888-D4946,added digest master mix twice to this well,NULL,NULL,NULL,NULL,-20 freezer
D4897,E1831,2018-05-23,30,2734.05,PstI-MluCI,70,17.917,A7,D4888-D4946,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4898,E1812,2018-05-23,30,1131.09,PstI-MluCI,70,1.095,F4,D4888-D4946,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4899,E1814,2018-05-23,30,2723.91,PstI-MluCI,70,2.314,H4,D4888-D4946,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4900,E1868,2018-05-23,30,446.13,PstI-MluCI,40,2.951,F11,D4888-D4946,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4901,E1791,2018-05-23,30,1023.24,PstI-MluCI,70,5.917,A2,D4888-D4946,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4902,E1875,2018-05-23,30,1236.84,PstI-MluCI,40,10.258,E12,D4888-D4946,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4903,E1864,2018-05-23,30,441.75,PstI-MluCI,40,5.108,B11,D4888-D4946,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4904,E1808,2018-05-23,30,778.98,PstI-MluCI,70,0.803,B4,D4888-D4946,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4905,E1878,2018-05-23,30,4136.58,PstI-MluCI,40,45.688,H12,D4888-D4946,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4906,E1827,2018-05-23,30,1472.07,PstI-MluCI,70,7.495,E6,D4888-D4946,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4907,E1867,2018-05-23,30,843.12,PstI-MluCI,40,1.829,E11,D4888-D4946,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4908,E1839,2018-05-23,30,1614.54,PstI-MluCI,40,22.335,A8,D4888-D4946,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4909,E1873,2018-05-23,30,3282.51,PstI-MluCI,40,34.68,C12,D4888-D4946,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4910,E1858,2018-05-23,30,963.84,PstI-MluCI,40,6.091,D10,D4888-D4946,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4912,E1829,2018-05-23,30,1832.1,PstI-MluCI,70,14.393,G6,D4888-D4946,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4913,E1828,2018-05-23,30,1340.16,PstI-MluCI,70,8.907,F6,D4888-D4946,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4914,E1872,2018-05-23,30,1920.51,PstI-MluCI,40,15.791,B12,D4888-D4946,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4915,E1811,2018-05-23,30,1314.57,PstI-MluCI,70,0.821,E4,D4888-D4946,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4917,E1865,2018-05-23,30,1155.81,PstI-MluCI,40,11.158,C11,D4888-D4946,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4918,E1803,2018-05-23,30,2989.83,PstI-MluCI,70,6.95,E3,D4888-D4946,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4919,E1818,2018-05-23,30,551.16,PstI-MluCI,70,0.798,D5,D4888-D4946,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4920,E1874,2018-05-23,30,2441.19,PstI-MluCI,40,17.96,D12,D4888-D4946,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4921,E1835,2018-05-23,30,2297.7,PstI-MluCI,70,14.417,E7,D4888-D4946,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4922,E1799,2018-05-23,30,1335.03,PstI-MluCI,70,2.851,A3,D4888-D4946,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4923,E1869,2018-05-23,30,2858.88,PstI-MluCI,40,9.959,G11,D4888-D4946,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4924,E1863,2018-05-23,30,885.06,PstI-MluCI,40,0.101,A11,D4888-D4946,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4925,E1849,2018-05-23,30,1154.43,PstI-MluCI,40,19.205,C9,D4888-D4946,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4927,E1857,2018-05-23,30,587.97,PstI-MluCI,40,3.677,C10,D4888-D4946,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4928,E1798,2018-05-23,30,1225.56,PstI-MluCI,70,6.194,H2,D4888-D4946,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4929,E1804,2018-05-23,30,1197.87,PstI-MluCI,70,6.054,F3,D4888-D4946,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4930,E1820,2018-05-23,30,1748.7,PstI-MluCI,70,2.328,F5,D4888-D4946,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4931,E1861,2018-05-23,30,1949.91,PstI-MluCI,40,9.441,G10,D4888-D4946,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4932,E1876,2018-05-23,30,1893.57,PstI-MluCI,40,19.968,F12,D4888-D4946,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4933,E1860,2018-05-23,30,505.29,PstI-MluCI,40,2.45,F10,D4888-D4946,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4934,E1862,2018-05-23,30,1623.84,PstI-MluCI,40,8.81,H10,D4888-D4946,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4935,E1830,2018-05-23,30,1868.31,PstI-MluCI,70,0.171,H6,D4888-D4946,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4936,E1805,2018-05-23,30,760.8,PstI-MluCI,70,3.842,G3,D4888-D4946,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4937,E1806,2018-05-23,30,1208.55,PstI-MluCI,70,9.783,H3,D4888-D4946,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4938,E1838,2018-05-23,30,2217.57,PstI-MluCI,70,15.395,H7,D4888-D4946,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4939,E1823,2018-05-23,30,2084.16,PstI-MluCI,70,13.944,A6,D4888-D4946,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4940,E1871,2018-05-23,30,1132.62,PstI-MluCI,40,10.374,A12,D4888-D4946,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4941,E1833,2018-05-23,30,901.44,PstI-MluCI,70,7.007,C7,D4888-D4946,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4942,E1797,2018-05-23,30,1989.09,PstI-MluCI,70,9.522,G2,D4888-D4946,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4943,E1825,2018-05-23,30,1408.71,PstI-MluCI,70,7.441,C6,D4888-D4946,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4944,E1877,2018-05-23,30,569.04,PstI-MluCI,40,4.4,G12,D4888-D4946,NULL,NULL,NULL,NULL,NULL,-20 freezer
D4945,E1846,2018-05-23,30,51.33,PstI-MluCI,40,1.841,H8,D4888-D4946,not enough DNA to ligate at 50ng or higher,NULL,NULL,NULL,NULL,-20 freezer
D5228,E3425,2018-05-10,30,70.26,PstI_MluCI,40,2.3,A2,D5220-D5308,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5229,E3453,2018-05-10,30,44.07,PstI_MluCI,40,3.34,B2,D5220-D5308,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5230,E3454,2018-05-10,30,42.78,PstI_MluCI,40,3.3,C2,D5220-D5308,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5231,XXXX,2018-05-10,30,0,PstI_MluCI,40,0.36,D2,D5220-D5308,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5232,E3456,2018-05-10,30,82.56,PstI_MluCI,40,10.94,E2,D5220-D5308,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5233,E3457,2018-05-10,30,129.21,PstI_MluCI,40,17.86,F2,D5220-D5308,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5234,E3466,2018-05-10,30,72.69,PstI_MluCI,40,3.02,G2,D5220-D5308,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5236,E3657,2018-05-10,30,56.73,PstI_MluCI,40,2.92,A3,D5220-D5308,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5238,E3834,2018-05-10,30,115.56,PstI_MluCI,40,4.06,C3,D5220-D5308,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5241,E4014,2018-05-10,30,117.21,PstI_MluCI,40,3.92,F3,D5220-D5308,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5242,E4412,2018-05-10,30,135.36,PstI_MluCI,40,64.2,G3,D5220-D5308,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5243,E4413,2018-05-10,30,153.69,PstI_MluCI,40,72.8,H3,D5220-D5308,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5244,E4414,2018-05-10,30,45.03,PstI_MluCI,40,18.78,A4,D5220-D5308,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5245,E4415,2018-05-10,30,71.4,PstI_MluCI,40,29.4,B4,D5220-D5308,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5246,E4416,2018-05-10,30,274.2,PstI_MluCI,40,110,C4,D5220-D5308,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5247,E4417,2018-05-10,30,144.84,PstI_MluCI,40,68.6,D4,D5220-D5308,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5251,E4421,2018-05-10,30,280.86,PstI_MluCI,40,102,H4,D5220-D5308,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5252,E4422,2018-05-10,30,62.25,PstI_MluCI,40,19.08,A5,D5220-D5308,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5253,E4423,2018-05-10,30,202.77,PstI_MluCI,40,73.2,B5,D5220-D5308,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5254,E4424,2018-05-10,30,47.16,PstI_MluCI,40,11.5,C5,D5220-D5308,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5255,E4425,2018-05-10,30,161.61,PstI_MluCI,40,54.8,D5,D5220-D5308,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5256,E4426,2018-05-10,30,92.82,PstI_MluCI,40,22,E5,D5220-D5308,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5257,E4427,2018-05-10,30,243.3,PstI_MluCI,40,56.8,F5,D5220-D5308,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5258,E4428,2018-05-10,30,101.91,PstI_MluCI,40,17.16,G5,D5220-D5308,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5259,E4429,2018-05-10,30,164.01,PstI_MluCI,40,68.2,H5,D5220-D5308,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5260,E4430,2018-05-10,30,111.81,PstI_MluCI,40,26.4,A6,D5220-D5308,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5261,E4431,2018-05-10,30,43.62,PstI_MluCI,40,11.16,B6,D5220-D5308,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5262,E4432,2018-05-10,30,32.64,PstI_MluCI,40,3.36,C6,D5220-D5308,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5263,E4433,2018-05-10,30,102.63,PstI_MluCI,40,14.36,D6,D5220-D5308,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5264,E4434,2018-05-10,30,139.26,PstI_MluCI,40,8.5,E6,D5220-D5308,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5265,E4435,2018-05-10,30,86.82,PstI_MluCI,40,9,F6,D5220-D5308,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5266,E4436,2018-05-10,30,283.02,PstI_MluCI,40,35.2,G6,D5220-D5308,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5267,E4437,2018-05-10,30,242.61,PstI_MluCI,40,28.4,H6,D5220-D5308,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5268,E4438,2018-05-10,30,287.28,PstI_MluCI,40,43.6,A7,D5220-D5308,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5269,E4439,2018-05-10,30,228.6,PstI_MluCI,40,45.6,B7,D5220-D5308,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5270,E4440,2018-05-10,30,194.67,PstI_MluCI,40,24.6,C7,D5220-D5308,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5271,E4441,2018-05-10,30,100.08,PstI_MluCI,40,13.32,D7,D5220-D5308,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5272,E4442,2018-05-10,30,81.6,PstI_MluCI,40,6.98,E7,D5220-D5308,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5273,E4443,2018-05-10,30,188.94,PstI_MluCI,40,28.6,F7,D5220-D5308,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5274,E4444,2018-05-10,30,185.13,PstI_MluCI,40,26.6,G7,D5220-D5308,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5275,E4445,2018-05-10,30,294.66,PstI_MluCI,40,69.4,H7,D5220-D5308,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5276,E4446,2018-05-10,30,32.19,PstI_MluCI,40,9.42,A8,D5220-D5308,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5277,E4447,2018-05-10,30,18.18,PstI_MluCI,40,4.4,B8,D5220-D5308,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5278,E4448,2018-05-10,30,126.48,PstI_MluCI,40,18.82,C8,D5220-D5308,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5279,E4449,2018-05-10,30,177.9,PstI_MluCI,40,9.36,D8,D5220-D5308,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
